deal_id,as_of_date,market,property_type,units,purchase_price,rehab_budget,monthly_rent,vacancy_rate,taxes_annual,insurance_annual,repairs_annual,capex_annual,management_rate,loan_amount,interest_rate,actual_year1_noi,actual_year1_occupancy,actual_3yr_appreciation,exit_status,notes
HD-1033,2021-Q1,"San Antonio, TX",triplex,3,433505,90000,2774.26,0.082,4123.45,2840.98,4408.27,3853.87,0.08,360424.6,0.0693,12704.28,0.9398,0.0265,held,Synthetic fixture for model validation and backtesting examples.
HD-1034,2022-Q2,"Raleigh, NC",fourplex,4,841364,10000,2649.66,0.1032,17724.01,7676.72,5015.76,6982.89,0.08,642564.55,0.0792,-12124.7,0.9338,-0.0015,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1035,2023-Q3,"Cleveland, OH",small_multifamily,8,616064,40000,6295.25,0.1141,9674.44,3670.25,15755.15,13962.51,0.08,370517.5,0.0578,16207.78,0.8954,-0.0603,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-1036,2024-Q4,"Phoenix, AZ",single_family,1,494488,65000,1066.31,0.0919,9146.63,3040.94,1122.03,1288.35,0.08,361739.17,0.0727,-3722.41,0.9026,0.1376,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1037,2018-Q1,"Tampa, FL",duplex,2,329149,15000,1577.96,0.0743,3136.83,1986.81,4447.27,3821.22,0.08,201683.21,0.0802,2609.84,0.9006,0.0072,held,Synthetic fixture for model validation and backtesting examples.
HD-1038,2019-Q2,"Kansas City, MO",triplex,3,495206,65000,2391.99,0.0931,6348.46,4820.79,6528.02,2811.67,0.08,319014.67,0.0614,3330.1,0.9079,0.0039,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1039,2020-Q3,"Columbus, OH",fourplex,4,846117,40000,2981.8,0.0542,8813.62,4289.29,7505.47,6919.98,0.08,656608.79,0.0581,3899.27,0.9723,-0.0397,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1040,2021-Q4,"Charlotte, NC",small_multifamily,8,494518,65000,4607.14,0.0934,4820.46,4472.56,9874.75,18931.02,0.08,334622.85,0.0742,7595.33,0.9136,0.1686,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1041,2022-Q1,"Atlanta, GA",single_family,1,313115,25000,1138.38,0.1035,3184.61,2543.59,1536.64,1646.32,0.08,254288.58,0.0531,1972.74,0.904,0.2127,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-1042,2023-Q2,"Indianapolis, IN",duplex,2,427607,25000,1627.51,0.0625,5103.2,3949.16,4193.48,4114.75,0.08,348475.0,0.0793,-536.64,0.9768,0.0715,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1043,2024-Q3,"Dallas, TX",triplex,3,354937,25000,2936.02,0.1012,6517.96,2452.29,2735.2,7075.25,0.08,227203.02,0.0499,11510.62,0.9211,0.0958,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1044,2018-Q4,"Jacksonville, FL",fourplex,4,407455,40000,3223.6,0.1136,4961.59,2425.33,6244.73,8098.17,0.08,273258.1,0.0584,11508.52,0.9197,-0.0441,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-1045,2019-Q1,"San Antonio, TX",small_multifamily,8,654082,25000,7056.59,0.0464,6379.45,3612.48,7994.22,8776.62,0.08,455644.41,0.0745,43880.01,0.9321,0.0818,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-1046,2020-Q2,"Raleigh, NC",single_family,1,740628,25000,1090.75,0.0468,16264.29,3529.53,2040.92,1152.28,0.08,459058.83,0.0689,-10049.83,0.94,-0.008,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1047,2021-Q3,"Cleveland, OH",duplex,2,658586,5000,2166.63,0.0941,13266.95,3563.39,3255.1,3103.19,0.08,479005.19,0.0764,-1591.26,0.8849,0.1534,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1048,2022-Q4,"Phoenix, AZ",triplex,3,669708,25000,3009.62,0.0389,12066.75,2851.17,3240.9,6445.47,0.08,384960.51,0.0504,6519.21,0.9919,0.2171,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1049,2023-Q1,"Tampa, FL",fourplex,4,668873,25000,3517.28,0.1045,12652.11,4020.49,7435.49,4065.15,0.08,531694.84,0.056,7675.49,0.9273,0.1503,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1050,2024-Q2,"Kansas City, MO",small_multifamily,8,803078,5000,6480.42,0.0506,13199.82,5344.49,16691.24,12633.26,0.08,548778.13,0.0788,20929.79,0.9326,0.2152,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1051,2018-Q3,"Columbus, OH",single_family,1,227301,5000,1023.24,0.0354,3605.34,1456.61,1171.7,1377.5,0.08,153245.25,0.071,3345.0,0.9572,0.1881,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-1052,2019-Q4,"Charlotte, NC",duplex,2,442256,10000,1916.02,0.0456,4569.46,2613.14,3735.1,1857.77,0.08,334271.04,0.0657,8728.96,0.9787,0.0943,held,Synthetic fixture for model validation and backtesting examples.
HD-1053,2020-Q1,"Atlanta, GA",triplex,3,554645,40000,1901.28,0.1196,12143.74,4042.72,3395.52,6329.85,0.08,423635.31,0.0696,-7769.14,0.905,0.15,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1054,2021-Q2,"Indianapolis, IN",fourplex,4,600810,90000,3511.63,0.086,11107.09,4751.7,9094.92,6519.69,0.08,521219.47,0.0588,4011.2,0.9249,0.0299,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-1055,2022-Q3,"Dallas, TX",small_multifamily,8,1026389,10000,6495.79,0.06,19542.34,9512.26,13578.19,17341.42,0.08,774257.17,0.0805,8482.03,0.9236,-0.0475,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-1056,2023-Q4,"Jacksonville, FL",single_family,1,333155,90000,1044.36,0.0826,7058.85,2049.18,1879.55,2484.04,0.08,278768.1,0.0621,-2495.93,0.9288,0.1491,held,Synthetic fixture for model validation and backtesting examples.
HD-1057,2024-Q1,"San Antonio, TX",duplex,2,402362,65000,1734.71,0.1195,4814.44,2995.08,2712.18,3920.14,0.08,354637.93,0.0705,2768.1,0.9011,0.0761,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1058,2018-Q2,"Raleigh, NC",triplex,3,553531,90000,2237.5,0.0696,9756.86,5469.1,6489.44,5418.09,0.08,418201.25,0.05,-4605.88,0.9376,0.1552,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-1059,2019-Q3,"Cleveland, OH",fourplex,4,666147,40000,3346.12,0.0576,12781.24,3987.44,5718.46,6204.32,0.08,400205.25,0.0764,5052.86,0.9103,0.0646,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-1060,2020-Q4,"Phoenix, AZ",small_multifamily,8,582795,90000,6095.87,0.0836,12673.56,4882.51,10021.62,9658.12,0.08,411360.87,0.0669,22154.48,0.9444,0.1589,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1061,2021-Q1,"Tampa, FL",single_family,1,470109,65000,1362.62,0.1058,5234.75,3944.29,901.37,1968.35,0.08,357558.06,0.0688,1608.72,0.8635,0.0368,held,Synthetic fixture for model validation and backtesting examples.
HD-1062,2022-Q2,"Kansas City, MO",duplex,2,625995,40000,1503.92,0.0514,10613.47,5542.02,4105.31,1881.55,0.08,511103.88,0.0614,-5370.68,0.932,0.1145,held,Synthetic fixture for model validation and backtesting examples.
HD-1063,2023-Q3,"Columbus, OH",triplex,3,890996,5000,2851.28,0.0735,16980.16,8115.94,4891.59,6884.84,0.08,688454.16,0.0702,-8060.39,0.9041,-0.0649,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1064,2024-Q4,"Charlotte, NC",fourplex,4,583391,15000,3138.46,0.0726,7385.45,2657.36,7600.17,6473.76,0.08,348346.15,0.0623,9064.0,0.8984,0.1214,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1065,2018-Q1,"Atlanta, GA",small_multifamily,8,450407,40000,6859.34,0.0768,7715.5,2964.54,11506.1,7810.5,0.08,287880.44,0.0721,41377.4,0.885,0.1507,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1066,2019-Q2,"Indianapolis, IN",single_family,1,734434,65000,1183.86,0.0516,8544.89,3678.59,2212.14,2426.71,0.08,497460.63,0.0726,-3938.26,0.9171,0.0234,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-1067,2020-Q3,"Dallas, TX",duplex,2,791144,5000,1839.69,0.1197,16455.24,6255.74,2020.06,2322.83,0.08,507430.97,0.0562,-8916.86,0.8509,0.1676,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1068,2021-Q4,"Jacksonville, FL",triplex,3,774829,40000,2625.13,0.0453,9171.88,3086.29,5505.08,4124.3,0.08,497744.56,0.0506,6740.94,0.9185,0.1794,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1069,2022-Q1,"San Antonio, TX",fourplex,4,704804,15000,4177.85,0.043,8866.5,7024.81,4924.44,4911.3,0.08,437301.78,0.0524,18216.88,0.9894,-0.0475,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-1070,2023-Q2,"Raleigh, NC",small_multifamily,8,953929,65000,7770.68,0.0414,18927.34,7301.28,17035.63,18646.61,0.08,698443.64,0.0763,17416.0,0.993,-0.022,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1071,2024-Q3,"Cleveland, OH",single_family,1,625263,10000,1209.61,0.1055,12003.25,4979.64,1513.1,2112.61,0.08,476011.59,0.0566,-9669.32,0.9223,-0.0071,held,Synthetic fixture for model validation and backtesting examples.
HD-1072,2018-Q4,"Phoenix, AZ",duplex,2,405825,40000,1652.82,0.0375,4860.08,3399.5,4487.35,1873.34,0.08,325759.77,0.0684,3174.78,0.9588,0.0486,held,Synthetic fixture for model validation and backtesting examples.
HD-1073,2019-Q1,"Tampa, FL",triplex,3,319056,25000,2442.1,0.1115,5021.18,2791.56,6312.42,2774.22,0.08,249730.74,0.0614,6150.13,0.8629,0.1177,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-1074,2020-Q2,"Kansas City, MO",fourplex,4,656271,15000,2778.71,0.0684,13358.3,3858.39,7952.8,7050.08,0.08,438256.01,0.0525,-3332.77,0.9334,0.0908,held,Synthetic fixture for model validation and backtesting examples.
HD-1075,2021-Q3,"Columbus, OH",small_multifamily,8,612677,5000,5152.23,0.0833,13231.32,5150.93,17894.78,14336.34,0.08,415622.31,0.0715,1383.34,0.8998,0.107,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1076,2022-Q4,"Charlotte, NC",single_family,1,758283,90000,1012.82,0.1108,7197.05,4284.85,947.48,1868.27,0.08,608911.5,0.0709,-4421.32,0.9065,0.2125,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1077,2023-Q1,"Atlanta, GA",duplex,2,482952,40000,2073.43,0.0603,8148.74,4346.51,3507.24,3571.33,0.08,295564.09,0.0518,1829.72,0.9363,0.1078,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1078,2024-Q2,"Indianapolis, IN",triplex,3,292538,65000,1892.39,0.1135,3527.61,2058.24,4579.83,4992.49,0.08,240992.1,0.0811,2983.39,0.8685,0.2002,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-1079,2018-Q3,"Dallas, TX",fourplex,4,371780,40000,3235.15,0.1177,5737.93,2587.32,5753.06,4559.47,0.08,285543.69,0.0792,12901.4,0.9093,0.1356,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-1080,2019-Q4,"Jacksonville, FL",small_multifamily,8,565777,15000,5128.07,0.1195,5372.81,4346.01,10764.44,13912.15,0.08,372670.98,0.0551,16149.63,0.8961,-0.0088,held,Synthetic fixture for model validation and backtesting examples.
HD-1081,2020-Q1,"San Antonio, TX",single_family,1,216350,65000,883.26,0.1195,3018.56,1628.47,1859.86,1810.71,0.08,156724.85,0.0531,247.03,0.9087,0.0825,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1082,2021-Q2,"Raleigh, NC",duplex,2,501356,15000,1764.72,0.0742,7080.59,2212.13,4114.11,3756.44,0.08,306048.56,0.0571,1015.68,0.9535,0.1251,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1083,2022-Q3,"Cleveland, OH",triplex,3,665397,90000,3263.98,0.0515,14296.83,6324.27,6625.05,4332.89,0.08,444035.16,0.0516,2768.48,0.9694,0.0184,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1084,2023-Q4,"Phoenix, AZ",fourplex,4,796779,10000,3438.94,0.0493,13131.53,4879.26,6899.1,9157.34,0.08,484972.77,0.0665,2232.49,0.9795,0.031,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-1085,2024-Q1,"Tampa, FL",small_multifamily,8,958986,5000,6124.54,0.0661,20494.65,6408.53,10143.91,12144.37,0.08,718678.67,0.0597,14506.11,0.9599,0.1468,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1086,2018-Q2,"Kansas City, MO",single_family,1,420097,5000,1043.89,0.0452,7469.55,2869.27,1707.75,2382.11,0.08,244870.87,0.0649,-3405.62,0.9814,-0.0659,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1087,2019-Q3,"Columbus, OH",duplex,2,569820,40000,2045.61,0.0423,7826.43,3455.64,2046.98,2739.68,0.08,350481.97,0.0763,4963.69,0.947,-0.015,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-1088,2020-Q4,"Charlotte, NC",triplex,3,479885,90000,2770.77,0.1158,4926.46,4171.27,4578.77,4223.14,0.08,315541.37,0.0695,10638.29,0.8669,-0.0351,held,Synthetic fixture for model validation and backtesting examples.
HD-1089,2021-Q1,"Atlanta, GA",fourplex,4,381369,5000,2678.89,0.0675,6056.05,3807.72,7498.04,6951.81,0.08,262399.29,0.069,3658.67,0.9142,0.1473,held,Synthetic fixture for model validation and backtesting examples.
HD-1090,2022-Q2,"Indianapolis, IN",small_multifamily,8,566079,10000,6294.85,0.1078,7657.98,2580.26,8732.72,11435.43,0.08,424047.44,0.0757,30779.9,0.9213,-0.0625,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1091,2023-Q3,"Dallas, TX",single_family,1,796914,40000,1459.74,0.0808,10068.21,7257.38,1093.51,2029.76,0.08,558512.82,0.0814,-6433.12,0.9378,0.0039,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1092,2024-Q4,"Jacksonville, FL",duplex,2,662461,15000,1948.13,0.0956,11246.88,3084.11,2160.91,4865.62,0.08,514471.98,0.0809,-2120.67,0.8664,0.0484,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1093,2018-Q1,"San Antonio, TX",triplex,3,261561,5000,2621.06,0.0667,3134.67,2016.04,3674.78,7300.61,0.08,154647.87,0.078,12380.85,0.9628,0.1681,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1094,2019-Q2,"Raleigh, NC",fourplex,4,362606,10000,2756.59,0.0379,4225.52,2761.08,6711.06,4765.75,0.08,213534.89,0.059,12183.12,0.953,0.0774,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-1095,2020-Q3,"Cleveland, OH",small_multifamily,8,944462,10000,7547.27,0.1192,11226.93,6062.06,14338.0,12845.62,0.08,733384.96,0.0702,25270.63,0.9085,-0.0781,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1096,2021-Q4,"Phoenix, AZ",single_family,1,360855,15000,1150.99,0.0409,4272.42,3171.26,1890.59,2192.37,0.08,215871.6,0.0534,740.56,0.9306,-0.0421,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1097,2022-Q1,"Tampa, FL",duplex,2,227428,65000,1247.2,0.0671,2070.84,928.82,2485.3,2639.65,0.08,171606.89,0.0727,4658.01,0.9543,-0.0727,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-1098,2023-Q2,"Kansas City, MO",triplex,3,678651,40000,2973.63,0.05,7701.77,3919.6,4649.9,3949.64,0.08,556133.89,0.0675,10041.24,0.979,-0.0393,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-1099,2024-Q3,"Columbus, OH",fourplex,4,324281,15000,2360.48,0.1044,6522.4,2698.78,5741.51,7809.14,0.08,205417.84,0.0524,475.98,0.9324,0.1807,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-1100,2018-Q4,"Charlotte, NC",small_multifamily,8,921543,10000,6771.55,0.0519,17724.73,7587.96,17568.9,15589.07,0.08,719451.76,0.0806,14310.49,0.9205,0.0177,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-1101,2019-Q1,"Atlanta, GA",single_family,1,779411,40000,1216.77,0.0496,8036.14,4891.7,1357.74,2266.19,0.08,464879.28,0.059,-3857.31,0.9364,-0.0368,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-1102,2020-Q2,"Indianapolis, IN",duplex,2,601359,65000,2320.49,0.1077,9635.05,3356.38,4431.15,2653.69,0.08,385219.48,0.0729,2745.82,0.8698,0.1431,refinanced,Synthetic fixture for model validation and backtesting examples.
HD-1103,2021-Q3,"Dallas, TX",triplex,3,667176,15000,2008.84,0.0633,13510.74,4840.0,6702.93,5090.96,0.08,487457.66,0.0528,-10697.59,0.9318,0.1011,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1104,2022-Q4,"Jacksonville, FL",fourplex,4,485868,40000,2444.64,0.0397,5929.71,4546.25,6223.66,6972.8,0.08,349424.15,0.0527,2237.13,0.9314,0.1886,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1105,2023-Q1,"San Antonio, TX",small_multifamily,8,1015432,40000,5213.86,0.104,19075.64,4204.51,16084.22,12283.29,0.08,772401.78,0.0775,-74.25,0.8772,-0.028,held,Synthetic fixture for model validation and backtesting examples.
HD-1106,2024-Q2,"Raleigh, NC",single_family,1,766131,25000,1593.89,0.1102,12060.52,5200.84,1696.49,1458.9,0.08,473440.26,0.0734,-5110.5,0.8784,0.0317,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1107,2018-Q3,"Cleveland, OH",duplex,2,468298,65000,2158.76,0.1029,9831.03,4044.78,4078.11,1929.4,0.08,295440.43,0.0813,1354.88,0.9223,0.0364,held,Synthetic fixture for model validation and backtesting examples.
HD-1108,2019-Q4,"Phoenix, AZ",triplex,3,856727,15000,2134.16,0.106,9526.0,4168.26,5757.42,7012.99,0.08,653399.72,0.0498,-4718.97,0.9139,0.0932,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1109,2020-Q1,"Tampa, FL",fourplex,4,315197,5000,3004.29,0.0906,5848.16,1498.3,7027.65,4856.53,0.08,176470.13,0.0627,10814.08,0.9094,-0.0169,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1110,2021-Q2,"Kansas City, MO",small_multifamily,8,1068265,5000,4868.56,0.0478,11722.32,5177.98,8522.49,15990.86,0.08,763190.65,0.0642,9648.46,0.9214,0.1181,held,Synthetic fixture for model validation and backtesting examples.
HD-1111,2022-Q3,"Columbus, OH",single_family,1,278571,5000,841.89,0.046,3161.56,1194.02,1910.34,1614.39,0.08,203119.03,0.0708,1137.75,0.9298,0.148,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-1112,2023-Q4,"Charlotte, NC",duplex,2,444488,5000,1489.37,0.0673,5204.61,1594.45,2300.75,3882.0,0.08,315982.46,0.0589,2372.04,0.9068,-0.0351,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
HD-1113,2024-Q1,"Atlanta, GA",triplex,3,349477,15000,2378.56,0.0686,5529.64,3317.42,6311.34,5466.86,0.08,227844.43,0.0534,3965.56,0.9586,0.0327,held,Synthetic fixture for model validation and backtesting examples.
HD-1114,2018-Q2,"Indianapolis, IN",fourplex,4,910129,10000,3489.64,0.1173,16728.59,8152.66,3969.7,8349.52,0.08,644721.48,0.0756,-2865.77,0.8703,0.1201,watchlist,Synthetic fixture for model validation and backtesting examples.
HD-1115,2019-Q3,"Dallas, TX",small_multifamily,8,1041800,25000,7592.53,0.0545,15521.31,4607.06,9336.47,19170.16,0.08,721615.36,0.0668,29376.77,0.9225,0.1488,sold_above_plan,Synthetic fixture for model validation and backtesting examples.
HD-1116,2020-Q4,"Jacksonville, FL",single_family,1,213355,15000,1096.88,0.1012,1991.33,2119.82,2202.26,1575.94,0.08,144598.77,0.0543,2704.5,0.8721,0.0685,held,Synthetic fixture for model validation and backtesting examples.
HD-1117,2021-Q1,"San Antonio, TX",duplex,2,869513,5000,2309.21,0.0423,12643.23,6382.47,2954.56,2215.96,0.08,653963.01,0.0665,254.18,0.9386,-0.0479,sold_below_plan,Synthetic fixture for model validation and backtesting examples.
